label,title,text,titletext
0,"Defense Bill Would Put 100,000 Untraceable Guns On Streets","That may soon be possible thanks to a provision tacked onto this year's National Defense Authorization Act, which the House of Representatives is set to pass this week. The provision was added as an amendment during a late-night session at the end of last month during which the legislation authorizing the nation's military activities for 2016 was drafted. According to a white paper prepared for Congress by the Army opposing the amendment, the measure would allow the unregulated distribution of up to 100,000 Colt .45s, more formally known as .45-caliber semiautomatic M1911 handguns. The provision, added by Rep. Mike Rogers (R-Ala.), changes parts of federal rules that were meant to boost rifle skills in the country under a program dating back to Teddy Roosevelt. Under existing law, which was updated in 1996, the Department of Defense makes surplus military rifles available to the public through something known as the Civilian Marksmanship Program, which has a regional headquarters in Rogers' state. Rogers' amendment would change language in the law that specifies certain rifles allowed in the program to include the much broader category of ""firearms."" Although the marksmanship program aims to educate youth about safety and shooting, according to the military's","Defense Bill Would Put 100,000 Untraceable Guns On Streets. That may soon be possible thanks to a provision tacked onto this year's National Defense Authorization Act, which the House of Representatives is set to pass this week. The provision was added as an amendment during a late-night session at the end of last month during which the legislation authorizing the nation's military activities for 2016 was drafted. According to a white paper prepared for Congress by the Army opposing the amendment, the measure would allow the unregulated distribution of up to 100,000 Colt .45s, more formally known as .45-caliber semiautomatic M1911 handguns. The provision, added by Rep. Mike Rogers (R-Ala.), changes parts of federal rules that were meant to boost rifle skills in the country under a program dating back to Teddy Roosevelt. Under existing law, which was updated in 1996, the Department of Defense makes surplus military rifles available to the public through something known as the Civilian Marksmanship Program, which has a regional headquarters in Rogers' state. Rogers' amendment would change language in the law that specifies certain rifles allowed in the program to include the much broader category of ""firearms."" Although the marksmanship program aims to educate"
0,"Anti-terrorism crackdowns may have spurred attackers, Belgian prosecutor says","The four men — two of them brothers — who turned ordinary morning commutes in Brussels into blood-soaked nightmares may have been spurred into action by fears that authorities were closing in on them, according to a note left by one of the attackers that was described by a prosecutor Wednesday. Days before the attacks on Tuesday, counter­terrorism police had raided their Brussels safe houses. An ally who took part in November’s Paris carnage was shot and captured by authorities. And Ibrahim el-Bakraoui, a 29-year-old Belgian with a thick rap sheet, wrote that he did not want to wind up in a prison cell, Belgian federal prosecutor Frederic Van Leeuw said Wednesday. The men — at least two of whom had direct ties to the Islamic State attacks in Paris — knew they had to act decisively. So they set out with explosives that ripped open a Brussels subway car and shattered the city’s main airport terminal, killing at least 31 people and injuring 300 in the bloodiest attack on Belgian soil since World War II. Bakraoui detonated a suitcase full of nails, screws and powerful explosives at the airport, killing himself in the process, Van Leeuw said. So did","Anti-terrorism crackdowns may have spurred attackers, Belgian prosecutor says. The four men — two of them brothers — who turned ordinary morning commutes in Brussels into blood-soaked nightmares may have been spurred into action by fears that authorities were closing in on them, according to a note left by one of the attackers that was described by a prosecutor Wednesday. Days before the attacks on Tuesday, counter­terrorism police had raided their Brussels safe houses. An ally who took part in November’s Paris carnage was shot and captured by authorities. And Ibrahim el-Bakraoui, a 29-year-old Belgian with a thick rap sheet, wrote that he did not want to wind up in a prison cell, Belgian federal prosecutor Frederic Van Leeuw said Wednesday. The men — at least two of whom had direct ties to the Islamic State attacks in Paris — knew they had to act decisively. So they set out with explosives that ripped open a Brussels subway car and shattered the city’s main airport terminal, killing at least 31 people and injuring 300 in the bloodiest attack on Belgian soil since World War II. Bakraoui detonated a suitcase full of nails, screws and powerful explosives at the airport, killing"
0,"Debate night: The media want a Trump fight, with blood and bruises","The press is full of chatter about what the other candidates could, should, must do to derail the Trump juggernaut at tonight’s CNN debate. Naturally, the big audience for the second presidential debate offers the other Republicans a prime opportunity to make a lasting impression in this Donald-dominated campaign. So I expect there will be no shortage of canned zingers. But every candidate on that stage has to be wary of getting into an insult contest with a gut fighter who doesn’t play by the usual rules of political politeness. It’s all well and good for candidates to talk about creating a “moment,” but that can’t seem artificial or staged, or the attacker will look phony and a tad desperate. Trump’s rivals have to deliver a positive message about themselves while drawing a sharp contrast with the real estate mogul, not just denounce him, as Bobby Jindal did, as a narcissist and egomaniac. And consider this: If half of the other 10 candidates try to whack Trump, won’t that make him look larger? Won’t that reinforce the narrative that Trump has so shaken the Republican establishment that his opponents are feverishly trying to bring him down? Trump’s task is far","Debate night: The media want a Trump fight, with blood and bruises. The press is full of chatter about what the other candidates could, should, must do to derail the Trump juggernaut at tonight’s CNN debate. Naturally, the big audience for the second presidential debate offers the other Republicans a prime opportunity to make a lasting impression in this Donald-dominated campaign. So I expect there will be no shortage of canned zingers. But every candidate on that stage has to be wary of getting into an insult contest with a gut fighter who doesn’t play by the usual rules of political politeness. It’s all well and good for candidates to talk about creating a “moment,” but that can’t seem artificial or staged, or the attacker will look phony and a tad desperate. Trump’s rivals have to deliver a positive message about themselves while drawing a sharp contrast with the real estate mogul, not just denounce him, as Bobby Jindal did, as a narcissist and egomaniac. And consider this: If half of the other 10 candidates try to whack Trump, won’t that make him look larger? Won’t that reinforce the narrative that Trump has so shaken the Republican establishment that his"
0,Why Trump is a shocking GOP choice,"(CNN) Sometimes political change comes from unexpected people and at unexpected moments. One of the biggest surprises of 2016 is that Donald Trump is poised to win the nomination of the Republican Party while defying key elements of GOP orthodoxy. While Trump may very well shift hard to the right in the general election (reversing the conventional pattern of running to the hard right in the primaries and then shifting to the center in the fall), the fact that he will win the nomination after having run such an eclectic and unorthodox campaign is something that party professionals will take note of. Whether or not Trump really believes any of the heresies he's stated about GOP positions is besides the point, at least for the moment. And while Trump is a unique case given his celebrity stature, one thing is clear -- he has made statements that until this year most experts would have characterized as touching a third rail for anyone seeking to win the nomination. Republican politicians have been pretty lockstep on policies for years. And Trump has stuck to the right, the far right, on questions like immigration. But the surprise of this year is that on","Why Trump is a shocking GOP choice. (CNN) Sometimes political change comes from unexpected people and at unexpected moments. One of the biggest surprises of 2016 is that Donald Trump is poised to win the nomination of the Republican Party while defying key elements of GOP orthodoxy. While Trump may very well shift hard to the right in the general election (reversing the conventional pattern of running to the hard right in the primaries and then shifting to the center in the fall), the fact that he will win the nomination after having run such an eclectic and unorthodox campaign is something that party professionals will take note of. Whether or not Trump really believes any of the heresies he's stated about GOP positions is besides the point, at least for the moment. And while Trump is a unique case given his celebrity stature, one thing is clear -- he has made statements that until this year most experts would have characterized as touching a third rail for anyone seeking to win the nomination. Republican politicians have been pretty lockstep on policies for years. And Trump has stuck to the right, the far right, on questions like immigration. But the"
0,Elizabeth Warren declares herself ready to be Hillary Clinton's running mate,"Senator Elizabeth Warren has declared herself ready to be Hillary Clinton’s running mate in the US presidential election. The Massachusetts senator – popular among the progressive wing of the Democratic party – made the declaration shortly after endorsing Clinton, calling her “a fighter with guts” who would keep Donald Trump out the White House. In an interview on MSNBC, Warren was asked by Rachel Maddow: “If you were asked to be Secretary Clinton’s running mate, do you believe you could do it?” In another interview with the Boston Globe on Thursday, Warren endorsed Clinton as the party’s presidential nominee, saying: “I’m ready to jump in this fight and make sure that Hillary Clinton is the next president of the United States and be sure that Donald Trump gets nowhere near the White House.” According to the Globe she also praised Clinton’s primary opponent, Bernie Sanders, saying that he had run an “incredible campaign”. Speaking to MSNBC’s Rachel Maddow on Thursday evening, Warren said the Sanders campaign had been “powerfully important”. “He ran a campaign from the heart, and he ran a campaign where he took these issues and really thrust them into the spotlight – issues that are near and","Elizabeth Warren declares herself ready to be Hillary Clinton's running mate. Senator Elizabeth Warren has declared herself ready to be Hillary Clinton’s running mate in the US presidential election. The Massachusetts senator – popular among the progressive wing of the Democratic party – made the declaration shortly after endorsing Clinton, calling her “a fighter with guts” who would keep Donald Trump out the White House. In an interview on MSNBC, Warren was asked by Rachel Maddow: “If you were asked to be Secretary Clinton’s running mate, do you believe you could do it?” In another interview with the Boston Globe on Thursday, Warren endorsed Clinton as the party’s presidential nominee, saying: “I’m ready to jump in this fight and make sure that Hillary Clinton is the next president of the United States and be sure that Donald Trump gets nowhere near the White House.” According to the Globe she also praised Clinton’s primary opponent, Bernie Sanders, saying that he had run an “incredible campaign”. Speaking to MSNBC’s Rachel Maddow on Thursday evening, Warren said the Sanders campaign had been “powerfully important”. “He ran a campaign from the heart, and he ran a campaign where he took these issues and really"
0,"Poll: Donald Trump, Ben Carson dominate GOP field as Fiorina falters","Washington (CNN) Donald Trump and Ben Carson now stand alone at the top of the Republican field, as Carly Fiorina's brief foray into the top tier of candidates seeking the GOP nomination for president appears to have ended, a new CNN/ORC poll finds . Fiorina has lost 11 points in the last month, declining from 15% support and second place to 4% and a tie for seventh place. At the same time, Carson has gained eight points and joins Trump as the only two candidates with support above 20%. As in early September before Fiorina's spike in support, Trump and Carson are the first choice candidate of about half of the potential Republican electorate. All told, nearly two-thirds of Republican voters choose Trump or Carson as either their first or second choice for the nomination. Hillary Clinton launched her presidential bid on April 12 through a video message on social media. The former first lady, senator and secretary of state is considered the front-runner among possible Democratic candidates.""Everyday Americans need a champion, and I want to be that champion -- so you can do more than just get by -- you can get ahead. And stay ahead,"" she said in","Poll: Donald Trump, Ben Carson dominate GOP field as Fiorina falters. Washington (CNN) Donald Trump and Ben Carson now stand alone at the top of the Republican field, as Carly Fiorina's brief foray into the top tier of candidates seeking the GOP nomination for president appears to have ended, a new CNN/ORC poll finds . Fiorina has lost 11 points in the last month, declining from 15% support and second place to 4% and a tie for seventh place. At the same time, Carson has gained eight points and joins Trump as the only two candidates with support above 20%. As in early September before Fiorina's spike in support, Trump and Carson are the first choice candidate of about half of the potential Republican electorate. All told, nearly two-thirds of Republican voters choose Trump or Carson as either their first or second choice for the nomination. Hillary Clinton launched her presidential bid on April 12 through a video message on social media. The former first lady, senator and secretary of state is considered the front-runner among possible Democratic candidates.""Everyday Americans need a champion, and I want to be that champion -- so you can do more than just get by"
0,Connecticut Becomes First State To Boycott Indiana Over LGBT Discrimination Law,"WASHINGTON -- Connecticut Gov. Dan Malloy (D) will sign an executive order on Monday barring state-funded travel to Indiana because of the state's new law that could allow businesses to turn away gay and lesbian customers for religious reasons. Malloy's move would make Connecticut the first state to boycott Indiana over its Religious Freedom Restoration Act, which Gov. Mike Pence (R) quietly signed into law last week. The law allows businesses in the state to cite religious beliefs as a legal defense. Opponents fear it offers legal protection for businesses to refuse service to lesbian, gay, bisexual and transgender people. Two cities, San Francisco and Seattle, have imposed similar bans in response to the law. Businesses have also retaliated. Angie's List is pulling a campus expansion project in Indianapolis, and the CEO of Salesforce, a $4 billion software corporation, announced plans to ""dramatically reduce our investment"" in the state because of the law. Twenty states have RFRA laws, but Indiana's law is substantially different. While other state RFRAs apply to disputes between a person and a government, Indiana's law goes further and applies to disputes between private citizens. That means, for example, a business owner could use the law to","Connecticut Becomes First State To Boycott Indiana Over LGBT Discrimination Law. WASHINGTON -- Connecticut Gov. Dan Malloy (D) will sign an executive order on Monday barring state-funded travel to Indiana because of the state's new law that could allow businesses to turn away gay and lesbian customers for religious reasons. Malloy's move would make Connecticut the first state to boycott Indiana over its Religious Freedom Restoration Act, which Gov. Mike Pence (R) quietly signed into law last week. The law allows businesses in the state to cite religious beliefs as a legal defense. Opponents fear it offers legal protection for businesses to refuse service to lesbian, gay, bisexual and transgender people. Two cities, San Francisco and Seattle, have imposed similar bans in response to the law. Businesses have also retaliated. Angie's List is pulling a campus expansion project in Indianapolis, and the CEO of Salesforce, a $4 billion software corporation, announced plans to ""dramatically reduce our investment"" in the state because of the law. Twenty states have RFRA laws, but Indiana's law is substantially different. While other state RFRAs apply to disputes between a person and a government, Indiana's law goes further and applies to disputes between private citizens. That"
0,GOP insiders: It was a rough night for Ted Cruz,"Killing Obama administration rules, dismantling Obamacare and pushing through tax reform are on the early to-do list.","GOP insiders: It was a rough night for Ted Cruz. Killing Obama administration rules, dismantling Obamacare and pushing through tax reform are on the early to-do list."
0,U.S. secretly tracked billions of calls for decades,"WASHINGTON — The U.S. government started keeping secret records of Americans' international telephone calls nearly a decade before the Sept. 11 terrorist attacks, harvesting billions of calls in a program that provided a blueprint for the far broader National Security Agency surveillance that followed. For more than two decades, the Justice Department and the Drug Enforcement Administration amassed logs of virtually all telephone calls from the USA to as many as 116 countries linked to drug trafficking, current and former officials involved with the operation said. The targeted countries changed over time but included Canada, Mexico and most of Central and South America. Federal investigators used the call records to track drug cartels' distribution networks in the USA, allowing agents to detect previously unknown trafficking rings and money handlers. They also used the records to help rule out foreign ties to the bombing in 1995 of a federal building in Oklahoma City and to identify U.S. suspects in a wide range of other investigations. The Justice Department revealed in January that the DEA had collected data about calls to ""designated foreign countries."" But the history and vast scale of that operation have not been disclosed until now. The now-discontinued operation,","U.S. secretly tracked billions of calls for decades. WASHINGTON — The U.S. government started keeping secret records of Americans' international telephone calls nearly a decade before the Sept. 11 terrorist attacks, harvesting billions of calls in a program that provided a blueprint for the far broader National Security Agency surveillance that followed. For more than two decades, the Justice Department and the Drug Enforcement Administration amassed logs of virtually all telephone calls from the USA to as many as 116 countries linked to drug trafficking, current and former officials involved with the operation said. The targeted countries changed over time but included Canada, Mexico and most of Central and South America. Federal investigators used the call records to track drug cartels' distribution networks in the USA, allowing agents to detect previously unknown trafficking rings and money handlers. They also used the records to help rule out foreign ties to the bombing in 1995 of a federal building in Oklahoma City and to identify U.S. suspects in a wide range of other investigations. The Justice Department revealed in January that the DEA had collected data about calls to ""designated foreign countries."" But the history and vast scale of that operation have"
0,"GOP still party of stupid: Scott Walker, Fox News and why 2016 hopefuls must appease wingnut base on evolution","One might have expected the Great Whitebread Hope to be a little better prepared — or at least be politically skilled enough — not to come right out and say, “I’m going to punt on that one.” It was amateur hour, to say the least. Still, he may have been more skilled than people gave him credit for. Walker showed that he understands the Republican base far better than the likes of George Will, who said on Fox News last week that press questions about evolution are “a standard way of trying to embarrass Republicans … We should be able to come to terms with the fact when asked about evolution you say yes. And if one syllable of one word is not enough say Paleontology. Everything says evolution is a fact. Get over it.” The sad fact is that polling shows fewer and fewer Republicans believe in evolution. “Evolution has become the religion of the elite. It’s a religion to the [level of] fanaticism of what they would say was the people at the Scopes monkey trial, the Christians waving their Bibles who were not really thinking through the facts, they were just outraged because it was against God’s","GOP still party of stupid: Scott Walker, Fox News and why 2016 hopefuls must appease wingnut base on evolution. One might have expected the Great Whitebread Hope to be a little better prepared — or at least be politically skilled enough — not to come right out and say, “I’m going to punt on that one.” It was amateur hour, to say the least. Still, he may have been more skilled than people gave him credit for. Walker showed that he understands the Republican base far better than the likes of George Will, who said on Fox News last week that press questions about evolution are “a standard way of trying to embarrass Republicans … We should be able to come to terms with the fact when asked about evolution you say yes. And if one syllable of one word is not enough say Paleontology. Everything says evolution is a fact. Get over it.” The sad fact is that polling shows fewer and fewer Republicans believe in evolution. “Evolution has become the religion of the elite. It’s a religion to the [level of] fanaticism of what they would say was the people at the Scopes monkey trial, the Christians waving"
0,Week of Donald Trump-Hillary Clinton feud a taste of things to come,"Washington (CNN) Donald Trump's attacks against Hillary Clinton are entering a new, more personal phase in an already raucous election season. The firefight started last week after Trump said Clinton ""got schlonged"" by President Barack Obama in the 2008 primaries -- taking the Yiddish word for penis and making a verb out of it, which shocked even Yiddish scholars The following day, Clinton unloaded on Trump in an interview with The Des Moines Register , saying that was ""not the first time he's demonstrated a penchant for sexism."" There was a cease fire of sorts over Christmas but Trump restarted the next day, turning Clinton's words back on her and attempting to pull Bill Clinton into the fight. ""Hillary Clinton has announced that she is letting her husband out to campaign but HE'S DEMONSTRATED A PENCHANT FOR SEXISM, so inappropriate!"" Trump tweeted Saturday. Trump was even more explicit about Bill Clinton's past indiscretions during an interview on Tuesday on NBC's ""Today"" in which he said Monica Lewinsky, Paula Jones and ""many"" other women who have accused him of having affairs with them would be ""fair game"" in his continuing fight. The interview marked the first time Trump explicitly named the","Week of Donald Trump-Hillary Clinton feud a taste of things to come. Washington (CNN) Donald Trump's attacks against Hillary Clinton are entering a new, more personal phase in an already raucous election season. The firefight started last week after Trump said Clinton ""got schlonged"" by President Barack Obama in the 2008 primaries -- taking the Yiddish word for penis and making a verb out of it, which shocked even Yiddish scholars The following day, Clinton unloaded on Trump in an interview with The Des Moines Register , saying that was ""not the first time he's demonstrated a penchant for sexism."" There was a cease fire of sorts over Christmas but Trump restarted the next day, turning Clinton's words back on her and attempting to pull Bill Clinton into the fight. ""Hillary Clinton has announced that she is letting her husband out to campaign but HE'S DEMONSTRATED A PENCHANT FOR SEXISM, so inappropriate!"" Trump tweeted Saturday. Trump was even more explicit about Bill Clinton's past indiscretions during an interview on Tuesday on NBC's ""Today"" in which he said Monica Lewinsky, Paula Jones and ""many"" other women who have accused him of having affairs with them would be ""fair game"" in his"
0,Why I'm more worried about Marco Rubio than Donald Trump,"Update: On March 13, 2016 I realized I was wrong about this. When not delighting in the epic meltdown of establishment Republican Party politics, many people I know — my wife, my boss, etc. — are expressing terror at the notion that Donald Trump might actually become president of the United States. I'm more sanguine. Not out of any particular love for Trump, but because he's actually running on a much less extreme agenda than his ""establishment"" rival Marco Rubio, who's offering a platform of economic ruin, multiple wars, and an attack on civil liberties that's nearly as vicious as anything Trump has proposed — even while wrapping it in an edgy, anxious, overreaction-prone approach to politics that heavily features big risky bets and huge, unpredictable changes in direction. Rubio has proposed a tax cut that will reduce federal revenue by $6.8 trillion over 10 years. Numbers that large don't mean anything to people, so for comparison's sake let's say that if we entirely eliminated American military spending over that period we still couldn't quite pay for it. But of course Rubio doesn't want to eliminate military spending — he wants to spend more. He also promises to avoid any","Why I'm more worried about Marco Rubio than Donald Trump. Update: On March 13, 2016 I realized I was wrong about this. When not delighting in the epic meltdown of establishment Republican Party politics, many people I know — my wife, my boss, etc. — are expressing terror at the notion that Donald Trump might actually become president of the United States. I'm more sanguine. Not out of any particular love for Trump, but because he's actually running on a much less extreme agenda than his ""establishment"" rival Marco Rubio, who's offering a platform of economic ruin, multiple wars, and an attack on civil liberties that's nearly as vicious as anything Trump has proposed — even while wrapping it in an edgy, anxious, overreaction-prone approach to politics that heavily features big risky bets and huge, unpredictable changes in direction. Rubio has proposed a tax cut that will reduce federal revenue by $6.8 trillion over 10 years. Numbers that large don't mean anything to people, so for comparison's sake let's say that if we entirely eliminated American military spending over that period we still couldn't quite pay for it. But of course Rubio doesn't want to eliminate military spending — he"
0,Obama's long-view foreign policy: why he thinks the US can bend the arc of history,"In President Obama's interview with Matt Yglesias on foreign policy, he did something interesting when pressed on how he squares support for human rights with a foreign policy that has included a number of alliances with dictators. Obama said that the US could only do so much, and that sometimes he has to ""recognize the world as it is"" and make practical tradeoffs. And, he said, ""The trajectory of this planet overall is one toward less violence, more tolerance, less strife, less poverty."" On the surface, it seemed like a dodge, an argument that the US doesn't have to worry too much about promoting democracy and human rights, which will arise naturally. But Obama returned to this point at the very end of the interview, and said something that's crucial to understanding his worldview and the role he sees American foreign policy playing in the world: Obama's point here is that the arc of history bends naturally toward democracy and human rights, and that the best thing the US can do is not to solve every crisis individually — which can sometimes make things worse — but rather to help bend that arc in the right direction globally. The world","Obama's long-view foreign policy: why he thinks the US can bend the arc of history. In President Obama's interview with Matt Yglesias on foreign policy, he did something interesting when pressed on how he squares support for human rights with a foreign policy that has included a number of alliances with dictators. Obama said that the US could only do so much, and that sometimes he has to ""recognize the world as it is"" and make practical tradeoffs. And, he said, ""The trajectory of this planet overall is one toward less violence, more tolerance, less strife, less poverty."" On the surface, it seemed like a dodge, an argument that the US doesn't have to worry too much about promoting democracy and human rights, which will arise naturally. But Obama returned to this point at the very end of the interview, and said something that's crucial to understanding his worldview and the role he sees American foreign policy playing in the world: Obama's point here is that the arc of history bends naturally toward democracy and human rights, and that the best thing the US can do is not to solve every crisis individually — which can sometimes make things worse"
0,Three Likely GOP White House Hopefuls Back Legal Status for Illegal Immigrants,"Three possible Republican presidential candidates called for legal protections for undocumented workers Saturday, contrasting themselves from the rest of the field. In remarks at the Iowa Ag Summit, former Florida Gov. Jeb Bush, former New York Gov. George Pataki and South Carolina Sen. Lindsey Graham also said they support stricter border security, a position in line with the Republican Party’s conservative base.","Three Likely GOP White House Hopefuls Back Legal Status for Illegal Immigrants. Three possible Republican presidential candidates called for legal protections for undocumented workers Saturday, contrasting themselves from the rest of the field. In remarks at the Iowa Ag Summit, former Florida Gov. Jeb Bush, former New York Gov. George Pataki and South Carolina Sen. Lindsey Graham also said they support stricter border security, a position in line with the Republican Party’s conservative base."
0,NATO and Putin: Downed Russian bomber is big threat,"Washington (CNN) The cool, calm, clear thinking that kept the NATO alliance intact as it weathered the Cold War with the Soviet Union has been shattered. Decades of careful diplomacy and nail-biting inaction during the potentially world-annihilating nuclear arms race of the 1950s, 60s and 70s appears to have been sacrificed in a few brief seconds by Turkey. During the Cuban missile crisis of 1962, the Soviet invasion of Afghanistan in 1979, the deployment of nuclear weapons in western Europe in the 1980s and many other causes of strife, NATO did not take on the Soviet Union or Russia directly and Moscow did not attack any NATO country. Heavy smoke has been seen in the area where the plane fell. Heavy smoke has been seen in the area where the plane fell. The Turkish government is strongly opposed to the Syrian regime of Bashar al-Assad. Russia, however, has backed Assad, and has had warplanes active over Syria. The Turkish government is strongly opposed to the Syrian regime of Bashar al-Assad. Russia, however, has backed Assad, and has had warplanes active over Syria. The Anadolu Agency reported that a parachute was also seen leaving the jet before it crashed. The fate","NATO and Putin: Downed Russian bomber is big threat. Washington (CNN) The cool, calm, clear thinking that kept the NATO alliance intact as it weathered the Cold War with the Soviet Union has been shattered. Decades of careful diplomacy and nail-biting inaction during the potentially world-annihilating nuclear arms race of the 1950s, 60s and 70s appears to have been sacrificed in a few brief seconds by Turkey. During the Cuban missile crisis of 1962, the Soviet invasion of Afghanistan in 1979, the deployment of nuclear weapons in western Europe in the 1980s and many other causes of strife, NATO did not take on the Soviet Union or Russia directly and Moscow did not attack any NATO country. Heavy smoke has been seen in the area where the plane fell. Heavy smoke has been seen in the area where the plane fell. The Turkish government is strongly opposed to the Syrian regime of Bashar al-Assad. Russia, however, has backed Assad, and has had warplanes active over Syria. The Turkish government is strongly opposed to the Syrian regime of Bashar al-Assad. Russia, however, has backed Assad, and has had warplanes active over Syria. The Anadolu Agency reported that a parachute was also"
0,Inside the swing-state playbooks,"The election in 232 photos, 43 numbers and 131 quotes, from the two candidates at the center of it all.","Inside the swing-state playbooks. The election in 232 photos, 43 numbers and 131 quotes, from the two candidates at the center of it all."
0,First take: A great jobs report for investors,"The jobs report met expectations for once, and that's good news for stock and bond investors. The U.S. economy added 223,000 jobs in April, according to the Bureau of Labor Statistics. Economists missed by just a whisker: The consensus from Action Economics was 225,000 new jobs. The unemployment rate, at 5.4%, would be the lowest since May 2008. For once, there wasn't much to hate about the jobs report. Stock investors liked the signs of a growing economy. For example, construction added 45,000 jobs, and those are good jobs that pay well. ""That's a very good sign for things to come,"" says Joanie Courtney, senior vice president, market development at Monster.com. And the bond market, which is usually only happy when it rains, rallied on the report as well. The bellwether 10-year Treasury note yield fell to 2.19% in early trading. It wasn't all puppies and unicorns.The March report was revised down strongly, to 85,000 jobs from 126,000. Manufacturing added just 1,000 jobs, and the oil sector lost 3,000 jobs. Because all investment questions these days seem to revolve around when the Federal Reserve will raise interest rates, the April report didn't add much pressure to the Fed to nudge","First take: A great jobs report for investors. The jobs report met expectations for once, and that's good news for stock and bond investors. The U.S. economy added 223,000 jobs in April, according to the Bureau of Labor Statistics. Economists missed by just a whisker: The consensus from Action Economics was 225,000 new jobs. The unemployment rate, at 5.4%, would be the lowest since May 2008. For once, there wasn't much to hate about the jobs report. Stock investors liked the signs of a growing economy. For example, construction added 45,000 jobs, and those are good jobs that pay well. ""That's a very good sign for things to come,"" says Joanie Courtney, senior vice president, market development at Monster.com. And the bond market, which is usually only happy when it rains, rallied on the report as well. The bellwether 10-year Treasury note yield fell to 2.19% in early trading. It wasn't all puppies and unicorns.The March report was revised down strongly, to 85,000 jobs from 126,000. Manufacturing added just 1,000 jobs, and the oil sector lost 3,000 jobs. Because all investment questions these days seem to revolve around when the Federal Reserve will raise interest rates, the April report didn't"
0,Alabama begins issuing marriage licenses to gay couples,"Alabama began issuing marriage licenses to same-sex couples Monday, despite an 11th-hour attempt from the state's chief justice -- an outspoken opponent -- to block the weddings. The U.S. Supreme Court said Monday morning that it wouldn't stop the marriages from beginning in the state, and shortly after, Jefferson County probate judge Alan King issued several licenses. He did so despite Chief Justice Roy Moore's Sunday night order to all probate judges, directing them to refuse to issue the licenses. One of the licenses went to Dee and Laura Bush, who have been together for seven years and have five kids between them. ""It is great that we were able to be part of history,"" said Dee Bush. After receiving her license, she and Laura walked outside to a park where a minister was performing wedding ceremonies to cheers from crowds. By issuing licenses, King says he was abiding by the federal court order from January that determined Alabama's statutory and constitutional bans on gay marriage were unconstitutional. U.S. District Judge Callie Granade had put her order on hold until Monday to let the state prepare for the change. The state attorney general has requested that the hold be extended,","Alabama begins issuing marriage licenses to gay couples. Alabama began issuing marriage licenses to same-sex couples Monday, despite an 11th-hour attempt from the state's chief justice -- an outspoken opponent -- to block the weddings. The U.S. Supreme Court said Monday morning that it wouldn't stop the marriages from beginning in the state, and shortly after, Jefferson County probate judge Alan King issued several licenses. He did so despite Chief Justice Roy Moore's Sunday night order to all probate judges, directing them to refuse to issue the licenses. One of the licenses went to Dee and Laura Bush, who have been together for seven years and have five kids between them. ""It is great that we were able to be part of history,"" said Dee Bush. After receiving her license, she and Laura walked outside to a park where a minister was performing wedding ceremonies to cheers from crowds. By issuing licenses, King says he was abiding by the federal court order from January that determined Alabama's statutory and constitutional bans on gay marriage were unconstitutional. U.S. District Judge Callie Granade had put her order on hold until Monday to let the state prepare for the change. The state attorney"
0,"Republicans start small on ObamaCare, cross fingers for court intervention","Republican leaders have yet to spell out their strategy for tackling ObamaCare now that they control Congress, and so far have pursued a piecemeal approach -- but are crossing their fingers that a looming Supreme Court case will give them an opening to unravel the law. GOP leaders huddled this week at a retreat in Hershey, Pa., where the Affordable Care Act was a chief topic. Wisconsin Rep. Paul Ryan, chairman of the House Ways and Means Committee, on Thursday called ObamaCare a ""terrible law"" that needs to be replaced because it's ""beyond repair."" But Ryan also said he did not have a ""timeline"" for doing so. Leaders still say they want to repeal the law. But while the 114th Congress kicked off with major statements on energy and immigration -- the House voted recently to approve the Keystone XL pipeline and reverse President Obama's immigration actions -- proposals pertaining to ObamaCare have been far more modest. Last week, the House passed a bill that would define a full-time worker under the health law as working 40 hours per week. The law currently uses a lower threshold -- part of a formula that determines which businesses have to provide health","Republicans start small on ObamaCare, cross fingers for court intervention. Republican leaders have yet to spell out their strategy for tackling ObamaCare now that they control Congress, and so far have pursued a piecemeal approach -- but are crossing their fingers that a looming Supreme Court case will give them an opening to unravel the law. GOP leaders huddled this week at a retreat in Hershey, Pa., where the Affordable Care Act was a chief topic. Wisconsin Rep. Paul Ryan, chairman of the House Ways and Means Committee, on Thursday called ObamaCare a ""terrible law"" that needs to be replaced because it's ""beyond repair."" But Ryan also said he did not have a ""timeline"" for doing so. Leaders still say they want to repeal the law. But while the 114th Congress kicked off with major statements on energy and immigration -- the House voted recently to approve the Keystone XL pipeline and reverse President Obama's immigration actions -- proposals pertaining to ObamaCare have been far more modest. Last week, the House passed a bill that would define a full-time worker under the health law as working 40 hours per week. The law currently uses a lower threshold -- part of"
