label,title,text,titletext
0,Former Marine guilty of murder in 'American Sniper' trial,"A former Marine was found guilty late Tuesday of the 2013 shooting deaths of former Navy SEAL Chris Kyle, the author of ""American Sniper,"" and his friend Chad Littlefield. It took an Erath County, Texas jury less than two hours to convict Eddie Ray Routh of capital murder. State District Judge Jason Cashon sentenced Routh to life in prison without the possibility of parole. Prosecutors had not sought the death penalty in the case. Routh's defense team said they would appeal the conviction. ""We have waited two years for God to get justice on behalf of our son,"" Littlefield's mother, Judy, told reporters outside the courthouse. ""And as always, God has proven to be faithful, and we're so thrilled that we have the verdict that we have tonight."" Chris Kyle's widow, Taya, was not in the courtroom when the verdict was read. Earlier in the day, she had stormed out of the courtroom in the middle of the defense's closing arguments, whispering an expletive and slamming her hand on the wall as she walked out the door. At the time, attorneys were discussing how useful it would have been for Routh's mother to have told Chris Kyle about her son's","Former Marine guilty of murder in 'American Sniper' trial. A former Marine was found guilty late Tuesday of the 2013 shooting deaths of former Navy SEAL Chris Kyle, the author of ""American Sniper,"" and his friend Chad Littlefield. It took an Erath County, Texas jury less than two hours to convict Eddie Ray Routh of capital murder. State District Judge Jason Cashon sentenced Routh to life in prison without the possibility of parole. Prosecutors had not sought the death penalty in the case. Routh's defense team said they would appeal the conviction. ""We have waited two years for God to get justice on behalf of our son,"" Littlefield's mother, Judy, told reporters outside the courthouse. ""And as always, God has proven to be faithful, and we're so thrilled that we have the verdict that we have tonight."" Chris Kyle's widow, Taya, was not in the courtroom when the verdict was read. Earlier in the day, she had stormed out of the courtroom in the middle of the defense's closing arguments, whispering an expletive and slamming her hand on the wall as she walked out the door. At the time, attorneys were discussing how useful it would have been for Routh's"
0,"Walmart Gives 500,000 Workers A Raise","WASHINGTON -- In a move that could alter the minimum wage debate and improve the image of the world's largest retailer, Walmart announced it will raise the baseline wage of its current store employees to $10 per hour, bringing pay hikes to an estimated 500,000 workers. The company said in an announcement on Thursday that it would raise its wage floor to $9 in April, followed by a second boost to $10 by next February. The decision follows similar moves by other major retailers such as Gap and IKEA, but the sheer size of Walmart sets the company apart. The Arkansas-based retailer is the largest private-sector employer in the U.S., with an estimated 1.4 million employees, and it is largely seen as a trend-setter in the retail industry. ""Overall, these are strategic investments in our people to reignite the sense of ownership they have in our stores,"" McMillon said. ""As a result, we firmly believe that our customers will benefit from a better store experience, which can drive higher sales and returns for our shareholders over time. ""Right now we want to make sure everybody is crystal clear [on] how vital our store experience is for our future,"" McMillon added","Walmart Gives 500,000 Workers A Raise. WASHINGTON -- In a move that could alter the minimum wage debate and improve the image of the world's largest retailer, Walmart announced it will raise the baseline wage of its current store employees to $10 per hour, bringing pay hikes to an estimated 500,000 workers. The company said in an announcement on Thursday that it would raise its wage floor to $9 in April, followed by a second boost to $10 by next February. The decision follows similar moves by other major retailers such as Gap and IKEA, but the sheer size of Walmart sets the company apart. The Arkansas-based retailer is the largest private-sector employer in the U.S., with an estimated 1.4 million employees, and it is largely seen as a trend-setter in the retail industry. ""Overall, these are strategic investments in our people to reignite the sense of ownership they have in our stores,"" McMillon said. ""As a result, we firmly believe that our customers will benefit from a better store experience, which can drive higher sales and returns for our shareholders over time. ""Right now we want to make sure everybody is crystal clear [on] how vital our store experience"
0,The delay over Loretta Lynch’s confirmation isn’t about bias,"Let’s get a few things straight about the delay in confirming Loretta Lynch as attorney general. It’s outrageous. It also has nothing to do with her race or gender. Contriving prejudice where none exists demeans the importance of fighting discrimination. And it demeans those who drop such ugly hints. To wit, Sen. Dick Durbin (D-Ill.), who complained that “the first African American woman nominated to be attorney general is asked to sit in the back of the bus when it comes to the Senate calendar” — this after Majority Leader Mitch McConnell (R-Ky.) held her nomination hostage to action on a stalled human trafficking bill. Oh, please. I’m not in the habit of agreeing with Rich Lowry of National Review, but opposing Lynch is no more race-based than Durbin’s own opposition to the nomination of Condoleezza Rice as secretary of state. That’s not to say that lawmakers are bias-free. This is impossible to prove, but to watch Attorney General Eric Holder testify before Congress makes me think that, at times, he is treated with less respect than if he were white. But relations between Holder and congressional Republicans are badly frayed; it is in those fraught moments of tension that","The delay over Loretta Lynch’s confirmation isn’t about bias. Let’s get a few things straight about the delay in confirming Loretta Lynch as attorney general. It’s outrageous. It also has nothing to do with her race or gender. Contriving prejudice where none exists demeans the importance of fighting discrimination. And it demeans those who drop such ugly hints. To wit, Sen. Dick Durbin (D-Ill.), who complained that “the first African American woman nominated to be attorney general is asked to sit in the back of the bus when it comes to the Senate calendar” — this after Majority Leader Mitch McConnell (R-Ky.) held her nomination hostage to action on a stalled human trafficking bill. Oh, please. I’m not in the habit of agreeing with Rich Lowry of National Review, but opposing Lynch is no more race-based than Durbin’s own opposition to the nomination of Condoleezza Rice as secretary of state. That’s not to say that lawmakers are bias-free. This is impossible to prove, but to watch Attorney General Eric Holder testify before Congress makes me think that, at times, he is treated with less respect than if he were white. But relations between Holder and congressional Republicans are badly frayed;"
0,"Official: Withheld Clinton emails contain 'operational' intel, put lives at risk","EXCLUSIVE: Highly classified Hillary Clinton emails that the intelligence community and State Department recently deemed too damaging to national security to release contain “operational intelligence” – and their presence on the unsecure, personal email system jeopardized “sources, methods and lives,” a U.S. government official who has reviewed the documents told Fox News. The official, who was not authorized to speak on the record and was limited in discussing the contents because of their highly classified nature, was referring to the 22 “TOP SECRET” emails that the State Department announced Friday it could not release in any form, even with entire sections redacted. The announcement fueled criticism of Clinton’s handling of highly sensitive information while secretary of state, even as the Clinton campaign continued to downplay the matter as the product of an interagency dispute over classification. But the U.S. government official’s description provides confirmation that the emails contained closely held government secrets. “Operational intelligence” can be real-time information about intelligence collection, sources and the movement of assets. The official emphasized that the “TOP SECRET” documents were sent over an extended period of time -- from shortly after the server's 2009 installation until early 2013 when Clinton stepped down as secretary","Official: Withheld Clinton emails contain 'operational' intel, put lives at risk. EXCLUSIVE: Highly classified Hillary Clinton emails that the intelligence community and State Department recently deemed too damaging to national security to release contain “operational intelligence” – and their presence on the unsecure, personal email system jeopardized “sources, methods and lives,” a U.S. government official who has reviewed the documents told Fox News. The official, who was not authorized to speak on the record and was limited in discussing the contents because of their highly classified nature, was referring to the 22 “TOP SECRET” emails that the State Department announced Friday it could not release in any form, even with entire sections redacted. The announcement fueled criticism of Clinton’s handling of highly sensitive information while secretary of state, even as the Clinton campaign continued to downplay the matter as the product of an interagency dispute over classification. But the U.S. government official’s description provides confirmation that the emails contained closely held government secrets. “Operational intelligence” can be real-time information about intelligence collection, sources and the movement of assets. The official emphasized that the “TOP SECRET” documents were sent over an extended period of time -- from shortly after the server's"
0,"Trump: I'll Only Lose With 'Cheating,' Asks Supporters To Watch Polling Places","Trump: I'll Only Lose With 'Cheating,' Asks Supporters To Watch Polling Places Politicians often urge supporters to get out and vote. But Donald Trump wants them to go further: Get out and vote, and then stake out polling places to watch for cheating. At a Friday campaign event in Altoona, Pa., the Republican presidential nominee said voting might not be enough for him to win. ""The only way we can lose, in my opinion — I really mean this — in Pennsylvania, is if cheating goes on,"" Trump said. ""We have to call up law enforcement. And we have to have the sheriffs and the police chiefs and everybody watching."" He wanted the voters themselves to get involved as well. ""I hope you people can sort of not just vote on the 8th, go around and look and watch other polling places, and make sure that it's 100 percent fine,"" Trump said. These weren't just off-the-cuff remarks for Trump. On his campaign website, you can sign up to ""volunteer to be a Trump election observer."" Critics have decried his call to voters as voter intimidation, which is illegal. If his remarks are found to be voter intimidation and if Trump","Trump: I'll Only Lose With 'Cheating,' Asks Supporters To Watch Polling Places. Trump: I'll Only Lose With 'Cheating,' Asks Supporters To Watch Polling Places Politicians often urge supporters to get out and vote. But Donald Trump wants them to go further: Get out and vote, and then stake out polling places to watch for cheating. At a Friday campaign event in Altoona, Pa., the Republican presidential nominee said voting might not be enough for him to win. ""The only way we can lose, in my opinion — I really mean this — in Pennsylvania, is if cheating goes on,"" Trump said. ""We have to call up law enforcement. And we have to have the sheriffs and the police chiefs and everybody watching."" He wanted the voters themselves to get involved as well. ""I hope you people can sort of not just vote on the 8th, go around and look and watch other polling places, and make sure that it's 100 percent fine,"" Trump said. These weren't just off-the-cuff remarks for Trump. On his campaign website, you can sign up to ""volunteer to be a Trump election observer."" Critics have decried his call to voters as voter intimidation, which is illegal."
0,"You really expect me to believe that? Hillary Clinton, Barack Obama and our liberal media","Reporter: Mr. President, when did you first learn that Hillary Clinton used an email system outside the U.S. government for official business when she was Secretary of State? POTUS: The same time as everybody else, through news reports. On Sunday, President Obama insisted he knew nothing about Hillary Clinton and her use of a separate server to send email while serving as his secretary of state for four years, and learned about it through news reports along with the rest of us. How many times have we seen this movie? How many times has this administration been confronted with a scandal only to have the president or his spokesmen make this statement with straight faces? It makes you wonder: What goes on behind the scenes that results in these whoppers? Since this administration lives in a fantasy land, let's imagine scenes of our own: RG: Mr. President, we're so very sorry to interrupt your game -- POTUS, staring at VPOTUS, irritated: Why are you here? RG: Sir, it looks like that Air Force One photo-op over Manhattan almost caused a massive panic. We need a response from you. POTUS: Joe, can't you handle this? VPOTUS: It's your plane, sir. Mine","You really expect me to believe that? Hillary Clinton, Barack Obama and our liberal media. Reporter: Mr. President, when did you first learn that Hillary Clinton used an email system outside the U.S. government for official business when she was Secretary of State? POTUS: The same time as everybody else, through news reports. On Sunday, President Obama insisted he knew nothing about Hillary Clinton and her use of a separate server to send email while serving as his secretary of state for four years, and learned about it through news reports along with the rest of us. How many times have we seen this movie? How many times has this administration been confronted with a scandal only to have the president or his spokesmen make this statement with straight faces? It makes you wonder: What goes on behind the scenes that results in these whoppers? Since this administration lives in a fantasy land, let's imagine scenes of our own: RG: Mr. President, we're so very sorry to interrupt your game -- POTUS, staring at VPOTUS, irritated: Why are you here? RG: Sir, it looks like that Air Force One photo-op over Manhattan almost caused a massive panic. We need a"
0,University of Missouri protests: 'Just a beginning',"(CNN) On Tuesday, students went to classes as they usually do. Football players intended to take the field in preparation for their game against Brigham Young University on Saturday. But something was very different at the University of Missouri campus. Students on Tuesday woke up to what protesters call a small but important victory: a weeks-long protest movement that ousted both the university president and the school's chancellor. African-American students at Missouri have long complained of a mealy-mouthed response by school leaders in dealing with racism on the overwhelmingly white Columbia campus. Black student leaders have conveyed their displeasure over students openly using racial slurs and other incidents. ""This is just a beginning in dismantling systems of oppression in higher education, specifically the UM system,"" said Marshall Allen, a member of the protest group Concerned Student 1950. The speed of Wolfe's resignation shocked many. As late as Sunday, Wolfe didn't sound like a man who planned to leave his job, putting out a statement expressing a desire to have an ""ongoing dialogue to address these very complex, societal issues."" But the tide had already turned against him Saturday night, when about 30 black members of the Missouri Tigers football team","University of Missouri protests: 'Just a beginning'. (CNN) On Tuesday, students went to classes as they usually do. Football players intended to take the field in preparation for their game against Brigham Young University on Saturday. But something was very different at the University of Missouri campus. Students on Tuesday woke up to what protesters call a small but important victory: a weeks-long protest movement that ousted both the university president and the school's chancellor. African-American students at Missouri have long complained of a mealy-mouthed response by school leaders in dealing with racism on the overwhelmingly white Columbia campus. Black student leaders have conveyed their displeasure over students openly using racial slurs and other incidents. ""This is just a beginning in dismantling systems of oppression in higher education, specifically the UM system,"" said Marshall Allen, a member of the protest group Concerned Student 1950. The speed of Wolfe's resignation shocked many. As late as Sunday, Wolfe didn't sound like a man who planned to leave his job, putting out a statement expressing a desire to have an ""ongoing dialogue to address these very complex, societal issues."" But the tide had already turned against him Saturday night, when about 30 black"
0,Ky. clerk says won’t personally authorize gay marriage licenses -- or interfere,"The Kentucky county clerk at the center of a national firestorm over her refusal to issue same-sex marriage licenses vowed Monday -- just days after her release from jail -- that she would not prevent her office from issuing such licenses but would not personally authorize them either. Kim Davis, the clerk for Rowan County, detailed what she described as a ""remedy"" during a brief press conference as she returned to work for the first time since her jailing. Whether that ""remedy"" satisfies the courts -- or undermines the legal validity of the licenses -- remains to be seen. Asked if the licenses issued by Davis' office without her name would still be valid, a spokeswoman in Kentucky Attorney General Jack Conway's office told FoxNews.com that both Conway and the county attorney have ""said publicly that they believe the licenses are legal."" The spokeswoman added, ""We have not provided an official opinion on this issue."" Under Davis' new plan, her deputy clerks will be allowed to issue gay marriage licenses if they choose. She said she would not take action against them. But the licenses ""will not be issued or authorized by me,"" Davis said. ""Any license will not have","Ky. clerk says won’t personally authorize gay marriage licenses -- or interfere. The Kentucky county clerk at the center of a national firestorm over her refusal to issue same-sex marriage licenses vowed Monday -- just days after her release from jail -- that she would not prevent her office from issuing such licenses but would not personally authorize them either. Kim Davis, the clerk for Rowan County, detailed what she described as a ""remedy"" during a brief press conference as she returned to work for the first time since her jailing. Whether that ""remedy"" satisfies the courts -- or undermines the legal validity of the licenses -- remains to be seen. Asked if the licenses issued by Davis' office without her name would still be valid, a spokeswoman in Kentucky Attorney General Jack Conway's office told FoxNews.com that both Conway and the county attorney have ""said publicly that they believe the licenses are legal."" The spokeswoman added, ""We have not provided an official opinion on this issue."" Under Davis' new plan, her deputy clerks will be allowed to issue gay marriage licenses if they choose. She said she would not take action against them. But the licenses ""will not be"
0,Obama On Climate Change: 'I Actually Think We're Going To Solve This Thing',"Obama On Climate Change: 'I Actually Think We're Going To Solve This Thing' ""I actually think we're going to solve this thing."" That's what President Obama said in a news conference just before he left a United Nations summit on climate change. ""Climate change is a massive problem,"" Obama said. ""It is a generational problem. It's a problem that by definition is just about the hardest thing for a political system to absorb, because the effects are gradual, they're diffused. And yet despite all that ... I'm optimistic. I think we're going to solve it."" Just a few years ago, Obama said, nobody would have predicted that more than 150 leaders would come to Paris holding plans to cut greenhouse gas emissions. ""All of this will be hard,"" Obama said. ""Getting 200 nations to agree on anything is hard ... but I'm convinced that we're going to get big things done here."" Obama leaves the conference, but his deputies will remain in Paris in an effort to craft a global, legally binding agreement intended to curb climate change. The big goal: to keep the global temperature from rising by more than 2 degrees Celsius. At the moment, if you add","Obama On Climate Change: 'I Actually Think We're Going To Solve This Thing'. Obama On Climate Change: 'I Actually Think We're Going To Solve This Thing' ""I actually think we're going to solve this thing."" That's what President Obama said in a news conference just before he left a United Nations summit on climate change. ""Climate change is a massive problem,"" Obama said. ""It is a generational problem. It's a problem that by definition is just about the hardest thing for a political system to absorb, because the effects are gradual, they're diffused. And yet despite all that ... I'm optimistic. I think we're going to solve it."" Just a few years ago, Obama said, nobody would have predicted that more than 150 leaders would come to Paris holding plans to cut greenhouse gas emissions. ""All of this will be hard,"" Obama said. ""Getting 200 nations to agree on anything is hard ... but I'm convinced that we're going to get big things done here."" Obama leaves the conference, but his deputies will remain in Paris in an effort to craft a global, legally binding agreement intended to curb climate change. The big goal: to keep the global temperature from"
0,Rush Limbaugh: Left Has 'Fear and Hatred of Christianity',Pick Your 2016 GOP Candidate -- Let Rush Know! Vote here,Rush Limbaugh: Left Has 'Fear and Hatred of Christianity'. Pick Your 2016 GOP Candidate -- Let Rush Know! Vote here
0,Trump's unreal foreign policy: Our view,"As anyone who watches reality television knows, the genre might be entertaining, but its correlation to actual reality is tenuous. Which is a good place to start with the much-awaited foreign policy speech delivered Wednesday in Washington by presidential candidate Donald Trump. As with The Apprentice, the show that helped him become a household name, the Republican front-runner sought to provide appealing fare for a certain class of people. In this case, the primary audience was voters opposed to trade, resentful of immigrants, distrustful of foreign governments, and wistful for a time when America wielded more power in a simpler world. In reaching out to this group, Trump vividly portrayed a world that does not exist: America’s allies would be more respectful after being lectured to, while its enemies would be dealt with by bluster. China would fall into line after enduring unspecified economic pressure. And troubled regions of the world would be stabilized through U.S. disengagement. Inexplicably, Trump declared that “America First” would be the overarching theme of his administration. A non-interventionist approach might have its merits in certain situations. But the America First movement got its name espousing an isolationist approach at exactly the wrong moment, urging the","Trump's unreal foreign policy: Our view. As anyone who watches reality television knows, the genre might be entertaining, but its correlation to actual reality is tenuous. Which is a good place to start with the much-awaited foreign policy speech delivered Wednesday in Washington by presidential candidate Donald Trump. As with The Apprentice, the show that helped him become a household name, the Republican front-runner sought to provide appealing fare for a certain class of people. In this case, the primary audience was voters opposed to trade, resentful of immigrants, distrustful of foreign governments, and wistful for a time when America wielded more power in a simpler world. In reaching out to this group, Trump vividly portrayed a world that does not exist: America’s allies would be more respectful after being lectured to, while its enemies would be dealt with by bluster. China would fall into line after enduring unspecified economic pressure. And troubled regions of the world would be stabilized through U.S. disengagement. Inexplicably, Trump declared that “America First” would be the overarching theme of his administration. A non-interventionist approach might have its merits in certain situations. But the America First movement got its name espousing an isolationist approach at"
0,Matt Bevin is the next governor of Kentucky. He has President Obama to thank.,"Matt Bevin, the Republican nominee in the Kentucky governor's race, wasn't a very good candidate. By all accounts, he was standoffish and ill at ease on the campaign trail, and inconsistent — to put it nicely — when it came to policy. The Republican Governors Association, frustrated with Bevin and his campaign, pulled its advertising from the state. Polling done in the runup to today's vote showed Bevin trailing state Attorney General Jack Conway (D). And yet, Bevin won going away on Tuesday night. How? Two words: Barack Obama. Obama is deeply unpopular in Kentucky. He won under 38 percent of the vote in the Bluegrass State in 2012 after taking 41 percent in 2008. In the 2012 Democratic primary, ""uncommitted"" took 42 percent of the vote against the unchallenged Obama. One Republican close to the Kentucky gubernatorial race said that polling done in the final days put Obama's unpopularity at 70 percent. So, when the RGA returned to Kentucky for the final two weeks with $1 million worth of ads, you can guess who was prominently featured. Yup! President Obama. And, in particular, his famous/infamous comments about his policies being on the ballot during an October 2014 economic speech","Matt Bevin is the next governor of Kentucky. He has President Obama to thank.. Matt Bevin, the Republican nominee in the Kentucky governor's race, wasn't a very good candidate. By all accounts, he was standoffish and ill at ease on the campaign trail, and inconsistent — to put it nicely — when it came to policy. The Republican Governors Association, frustrated with Bevin and his campaign, pulled its advertising from the state. Polling done in the runup to today's vote showed Bevin trailing state Attorney General Jack Conway (D). And yet, Bevin won going away on Tuesday night. How? Two words: Barack Obama. Obama is deeply unpopular in Kentucky. He won under 38 percent of the vote in the Bluegrass State in 2012 after taking 41 percent in 2008. In the 2012 Democratic primary, ""uncommitted"" took 42 percent of the vote against the unchallenged Obama. One Republican close to the Kentucky gubernatorial race said that polling done in the final days put Obama's unpopularity at 70 percent. So, when the RGA returned to Kentucky for the final two weeks with $1 million worth of ads, you can guess who was prominently featured. Yup! President Obama. And, in particular, his famous/infamous"
0,Live from New Hampshire: They’re all here,"This story has been updated. A stampede of GOP presidential hopefuls descended on New Hampshire this weekend for the First in the Nation Republican Leadership Summit, a political cattle-call that formally kicks off the 2016 presidential primary in the early-voting state. The Post's Bob Costa explained the stakes in Nashua: ""The attendance by a bevy of ambitious Republicans underscores the intense competition already underway in New Hampshire, which plays a critical role in the nominating process. With no clear front-runner here, campaigns are rushing to make inroads with primary voters who traditionally demand personal interaction and unceasing attention."" We'll be following the speeches throughout the weekend. Tune in for highlights... Among the GOP presidential hopefuls who spoke at the leadership summit in New Hampshire on Saturday were former Hewlett-Packard chief executive Carly Fiorina, Louisiana Gov. Bobby Jindal, businessman Donald Trump, Sen. Lindsey Graham (S.C.), former Arkansas governor Mike Huckabee and Sen. Ted Cruz (Tex.). Fiorina drew rousing applause when she was asked by a questioner how she would be different from other Republicans, such as Jeb Bush, Marco Rubio and Scott Walker. ""I am different from everyone else running in every aspect,"" she said, noting her business background made her","Live from New Hampshire: They’re all here. This story has been updated. A stampede of GOP presidential hopefuls descended on New Hampshire this weekend for the First in the Nation Republican Leadership Summit, a political cattle-call that formally kicks off the 2016 presidential primary in the early-voting state. The Post's Bob Costa explained the stakes in Nashua: ""The attendance by a bevy of ambitious Republicans underscores the intense competition already underway in New Hampshire, which plays a critical role in the nominating process. With no clear front-runner here, campaigns are rushing to make inroads with primary voters who traditionally demand personal interaction and unceasing attention."" We'll be following the speeches throughout the weekend. Tune in for highlights... Among the GOP presidential hopefuls who spoke at the leadership summit in New Hampshire on Saturday were former Hewlett-Packard chief executive Carly Fiorina, Louisiana Gov. Bobby Jindal, businessman Donald Trump, Sen. Lindsey Graham (S.C.), former Arkansas governor Mike Huckabee and Sen. Ted Cruz (Tex.). Fiorina drew rousing applause when she was asked by a questioner how she would be different from other Republicans, such as Jeb Bush, Marco Rubio and Scott Walker. ""I am different from everyone else running in every aspect,"" she"
0,8 Things Congress Actually Did This Year,"8 Things Congress Actually Did This Year When Republicans took over both chambers of Congress in January, party leaders vowed they would prove to the country that Republicans could govern. They promised to stop with the self-made crises, such as government shutdowns, and rack up legislative accomplishments. So in the first year of a GOP-controlled Congress in nearly a decade, how well did Republicans prove they can govern? First, there were no government shutdowns or defaults on the national debt. Immediately after the midterm election in 2014, both Senate Majority Leader Mitch McConnell and House Speaker John Boehner promised there wouldn't be any shutdowns or defaults on their watch. Turns out they made good on that promise this year. But Democrats aren't exactly congratulating them for it. ""That's like saying, 'You know, they didn't blow the top off the Capitol, so clearly Republican leadership is in touch with America.' No, it takes more than that,"" said Democratic Sen. Dick Durbin of Illinois. Nonetheless, it is fair to say that the widely held assumption Congress gets nothing done doesn't exactly fit this year. There was an uptick in bipartisan activity in this Republican-controlled Congress in 2015, but if you ask Democrats","8 Things Congress Actually Did This Year. 8 Things Congress Actually Did This Year When Republicans took over both chambers of Congress in January, party leaders vowed they would prove to the country that Republicans could govern. They promised to stop with the self-made crises, such as government shutdowns, and rack up legislative accomplishments. So in the first year of a GOP-controlled Congress in nearly a decade, how well did Republicans prove they can govern? First, there were no government shutdowns or defaults on the national debt. Immediately after the midterm election in 2014, both Senate Majority Leader Mitch McConnell and House Speaker John Boehner promised there wouldn't be any shutdowns or defaults on their watch. Turns out they made good on that promise this year. But Democrats aren't exactly congratulating them for it. ""That's like saying, 'You know, they didn't blow the top off the Capitol, so clearly Republican leadership is in touch with America.' No, it takes more than that,"" said Democratic Sen. Dick Durbin of Illinois. Nonetheless, it is fair to say that the widely held assumption Congress gets nothing done doesn't exactly fit this year. There was an uptick in bipartisan activity in this Republican-controlled Congress"
0,"In Rand Paul and Marco Rubio’s feud over Cuba policy, a preview of GOP’s 2016 foreign policy debate","Two of the Republican Party’s top White House hopefuls clashed sharply Friday over President Obama’s new Cuba policy, evidence of a growing GOP rift over foreign affairs that could shape the party’s 2016 presidential primaries. Sen. Rand Paul (Ky.), who backs Obama’s move to normalize relations with communist Cuba, accused Sen. Marco Rubio (Fla.) of being an “isolationist” with his hard-line opposition to opening up trade and diplomatic engagement with the island nation. Paul suggested that Rubio “wants to retreat to our borders and perhaps build a moat.” Paul’s comments came after Rubio — the son of Cuban exiles who has stepped forward as a leading voice of resistance to Obama’s policy — told Fox News that Paul had “no idea what he’s talking about” when it comes to Cuba. The feud is the loudest public dispute so far between potential GOP 2016 candidates and lays bare the divergent world views of traditional hawks — including Rubio and past Republican presidents and nominees — and the emerging, younger libertarian wing represented by Paul. For decades, Rubio’s position has been the GOP’s natural default. But Paul is testing that convention. “Are we still cold warriors or are we entering a brave","In Rand Paul and Marco Rubio’s feud over Cuba policy, a preview of GOP’s 2016 foreign policy debate. Two of the Republican Party’s top White House hopefuls clashed sharply Friday over President Obama’s new Cuba policy, evidence of a growing GOP rift over foreign affairs that could shape the party’s 2016 presidential primaries. Sen. Rand Paul (Ky.), who backs Obama’s move to normalize relations with communist Cuba, accused Sen. Marco Rubio (Fla.) of being an “isolationist” with his hard-line opposition to opening up trade and diplomatic engagement with the island nation. Paul suggested that Rubio “wants to retreat to our borders and perhaps build a moat.” Paul’s comments came after Rubio — the son of Cuban exiles who has stepped forward as a leading voice of resistance to Obama’s policy — told Fox News that Paul had “no idea what he’s talking about” when it comes to Cuba. The feud is the loudest public dispute so far between potential GOP 2016 candidates and lays bare the divergent world views of traditional hawks — including Rubio and past Republican presidents and nominees — and the emerging, younger libertarian wing represented by Paul. For decades, Rubio’s position has been the GOP’s natural"
0,"A Tale of 2 Americas: Platforms Show World of Difference Between Dems, GOP","PHILADELPHIA -- In the same city where the framers met to craft the Constitution, Democrats triumphantly chose Hillary Clinton as their White House nominee Tuesday night, the first woman to ever lead a major political party into the general election. ""If there are any little girls out there who stayed up late to watch, let me just say I may become the first woman president but one of you is next. Thank you all. I can't wait to join you in Philadelphia. Thank you!"" Clinton proclaimed. Clinton's fierce primary rival, Sen. Bernie Sanders, was the one who put her over the top, pulling a procedural move that allowed him to give her his delegates. It was an emotional day as Clinton supporters anticipated the historic moment and Sanders supporters faced reality. ""It is with enormous pride that I cast my vote for Bernie Sanders,"" the Vermont lawmaker's brother, Larry Sanders, declared. Several other party leaders and speakers addressed the convention, but the crowd came alive when former President Bill Clinton took the stage. Clinton took Democrats through his life with Hillary by telling stories about her as a wife and mother while reminding them of her credentials. ""She's been around","A Tale of 2 Americas: Platforms Show World of Difference Between Dems, GOP. PHILADELPHIA -- In the same city where the framers met to craft the Constitution, Democrats triumphantly chose Hillary Clinton as their White House nominee Tuesday night, the first woman to ever lead a major political party into the general election. ""If there are any little girls out there who stayed up late to watch, let me just say I may become the first woman president but one of you is next. Thank you all. I can't wait to join you in Philadelphia. Thank you!"" Clinton proclaimed. Clinton's fierce primary rival, Sen. Bernie Sanders, was the one who put her over the top, pulling a procedural move that allowed him to give her his delegates. It was an emotional day as Clinton supporters anticipated the historic moment and Sanders supporters faced reality. ""It is with enormous pride that I cast my vote for Bernie Sanders,"" the Vermont lawmaker's brother, Larry Sanders, declared. Several other party leaders and speakers addressed the convention, but the crowd came alive when former President Bill Clinton took the stage. Clinton took Democrats through his life with Hillary by telling stories about her as"
0,Why Joe Biden can't get no respect,"On Monday, I made the case that Al Gore should run for president. But there's another obvious contender out there, too: Joe Biden. Over at Yahoo, Matt Bai makes the case for Biden. ""Biden,"" he writes, ""is a better candidate than most pundits have ever given him credit for. Yeah, he's sloppy and meandering and says some nutty stuff. But that's all part of being genuine and three-dimensional, which may be the most valuable trait in modern politics and not a bad contrast to Clinton's robotic discipline."" And Biden's certainly got the resume. When President Barack Obama wanted to make sure stimulus money didn't disappear to fraud, he turned to Biden — ""nobody messes with Joe,"" he said — and Biden succeeded. When the White House wanted to avoid the fiscal cliff, it was Biden who closed the deal with Minority Leader Mitch McConnell. When Obama flubbed the first debate against Mitt Romney, it was Biden who restored the ticket's mojo by bullying his way past Rep. Paul Ryan. When the Democrats held their 2012 convention, it was Biden's speech that pulled the highest ratings — beating both Bill Clinton and Obama. Biden's most off-the-reservation moment, meanwhile, is the kind","Why Joe Biden can't get no respect. On Monday, I made the case that Al Gore should run for president. But there's another obvious contender out there, too: Joe Biden. Over at Yahoo, Matt Bai makes the case for Biden. ""Biden,"" he writes, ""is a better candidate than most pundits have ever given him credit for. Yeah, he's sloppy and meandering and says some nutty stuff. But that's all part of being genuine and three-dimensional, which may be the most valuable trait in modern politics and not a bad contrast to Clinton's robotic discipline."" And Biden's certainly got the resume. When President Barack Obama wanted to make sure stimulus money didn't disappear to fraud, he turned to Biden — ""nobody messes with Joe,"" he said — and Biden succeeded. When the White House wanted to avoid the fiscal cliff, it was Biden who closed the deal with Minority Leader Mitch McConnell. When Obama flubbed the first debate against Mitt Romney, it was Biden who restored the ticket's mojo by bullying his way past Rep. Paul Ryan. When the Democrats held their 2012 convention, it was Biden's speech that pulled the highest ratings — beating both Bill Clinton and Obama. Biden's"
